tripid,tripmode,objectno,objectname,start_time,start_odometer,start_postext,end_time,end_odometer,end_postext,duration,idle_time,distance,avg_speed,max_speed,fuel_usage,start_longitude,start_latitude,start_formatted_longitude,start_formatted_latitude,end_longitude,end_latitude,end_formatted_longitude,end_formatted_latitude,co2,fueltype,ep_distance,objectuid,optidrive_indicator,speeding_indicator,drivingevents_indicator,idling_indicator,fuelusage_indicator,coasting_indicator,constant_speed_indicator,green_speed_indicator,high_revving_indicator
9949834764,2,#HX18OKF,MIHS - SOM,22/02/2022 07:23:52,75143100,"Manor Furlong, Frome BA11 4BD, GB",22/02/2022 08:08:30,75177720,"Avalon Estate, Glastonbury BA6 9, GB",2678,397,34620,54,90,5.907,-2323919,51218737,"2°19'26.1"" W","51°13'07.4"" N",-2708687,51157881,"2°42'31.2"" W","51°09'28.3"" N",15653,1,34620,1-44036-3236203451,0.747,1,0.302,1,1,0.205,1,1,0.72
9949545779,2,#HX18OKF,MIHS - SOM,22/02/2022 07:02:20,75142955,"Little Keyford Lane, Frome BA11 5BT, GB",22/02/2022 07:02:56,75143100,"Manor Furlong, Frome BA11 4BD, GB",36,18,145,13,18,0.031,-2323296,51218305,"2°19'23.8"" W","51°13'05.9"" N",-2324566,51218660,"2°19'28.4"" W","51°13'07.1"" N",82,1,145,1-44036-3236203451,1,1,1,1,1,1,1,1,1
9962179031,2,#HX18OKG,MIHS - SOM,25/02/2022 12:43:23,36947825,"Bishop's Hill, Wellington TA21 0, GB",25/02/2022 12:45:13,36948385,"Bishop's Hill, Wellington TA21 0, GB",110,39,560,21,31,0.062,-3311813,50971480,"3°18'42.5"" W","50°58'17.3"" N",-3314202,50974166,"3°18'51.1"" W","50°58'27.0"" N",164,1,560,1-44036-880C14702C,0.892,1,1,1,1,0.241,1,1,1
9961987250,2,#HX18OKG,MIHS - SOM,25/02/2022 11:58:47,36947370,"Bishop's Hill, Wellington TA21 0, GB",25/02/2022 12:01:04,36947825,"Bishop's Hill, Wellington TA21 0, GB",137,41,455,13,29,0.25,-3310457,50972107,"3°18'37.6"" W","50°58'19.5"" N",-3312021,50970757,"3°18'43.2"" W","50°58'14.7"" N",662,1,455,1-44036-880C14702C,0.866,1,1,1,1,0.611,1,1,0.448
9961909832,2,#HX18OKG,MIHS - SOM,25/02/2022 11:36:39,36946440,"Wellington TA21 0LZ, GB",25/02/2022 11:43:12,36947370,"Bishop's Hill, Wellington TA21 0, GB",393,240,930,20,39,0.313,-3309005,50966243,"3°18'32.4"" W","50°57'58.4"" N",-3310430,50972158,"3°18'37.5"" W","50°58'19.7"" N",829,1,930,1-44036-880C14702C,0.903,1,1,1,1,0.415,1,1,0.907
9961841520,2,#HX18OKG,MIHS - SOM,25/02/2022 10:47:13,36928870,"6 Wellington Road, Taunton TA1 4EG, GB",25/02/2022 11:27:34,36946440,"Wellington TA21 0LZ, GB",2421,1004,17570,43,72,4.968,-3111109,51013349,"3°06'39.9"" W","51°00'48.0"" N",-3308953,50966214,"3°18'32.2"" W","50°57'58.3"" N",13165,1,17570,1-44036-880C14702C,0.656,1,1,0.032,1,0.191,1,1,0.37
9961384567,2,#HX18OKG,MIHS - SOM,25/02/2022 09:10:48,36919395,"Gravelands Lane, Taunton TA3 5DL, GB",25/02/2022 09:48:15,36928870,"2 Parkfield Road, Taunton TA1 4RL, GB",2247,1063,9475,27,64,3.093,-3035246,51013455,"3°02'06.8"" W","51°00'48.4"" N",-3111740,51013263,"3°06'42.2"" W","51°00'47.7"" N",8196,1,9475,1-44036-880C14702C,0.614,1,0.318,0.069,1,0.328,0.962,1,0.62
9961149274,2,#HX18OKG,MIHS - SOM,25/02/2022 08:02:47,36912450,"Venture Way, Taunton TA2 8QY, GB",25/02/2022 08:56:05,36919395,"Gravelands Lane, Taunton TA3 5DL, GB",3198,2238,6945,25,49,3.375,-3079850,51029242,"3°04'47.4"" W","51°01'45.2"" N",-3035357,51013426,"3°02'07.2"" W","51°00'48.3"" N",8943,1,6945,1-44036-880C14702C,0.681,1,1,0,1,0.176,0.808,1,0.78
9959114687,2,#HX18OKG,MIHS - SOM,24/02/2022 14:53:04,36912055,"Venture Way, Taunton TA2 8QY, GB",24/02/2022 15:12:27,36912450,"Venture Way, Taunton TA2 8QY, GB",1163,1098,395,10,39,0.844,-3082486,51028497,"3°04'56.9"" W","51°01'42.5"" N",-3079829,51029205,"3°04'47.3"" W","51°01'45.1"" N",2236,1,395,1-44036-880C14702C,0.722,1,1,0,1,0.056,1,1,1
9959008578,2,#HX18OKG,MIHS - SOM,24/02/2022 14:27:15,36906685,"Venture Way, Taunton TA2 8QY, GB",24/02/2022 14:47:00,36912055,"Venture Way, Taunton TA2 8QY, GB",1185,476,5370,25,50,1.469,-3079848,51029200,"3°04'47.4"" W","51°01'45.1"" N",-3082669,51028434,"3°04'57.6"" W","51°01'42.3"" N",3892,1,5370,1-44036-880C14702C,0.803,1,0.621,1,1,0.228,1,1,0.775
9958906393,2,#HX18OKG,MIHS - SOM,24/02/2022 13:28:08,36897225,"Heatherton Park Road, Taunton TA4 1ET, GB",24/02/2022 14:22:27,36906685,"Venture Way, Taunton TA2 8QY, GB",3259,2173,9460,30,63,2.25,-3174014,50993358,"3°10'26.4"" W","50°59'36.0"" N",-3079753,51029126,"3°04'47.1"" W","51°01'44.8"" N",5962,1,9460,1-44036-880C14702C,0.784,1,1,0.217,1,0.51,1,1,0.761
9958637639,2,#HX18OKG,MIHS - SOM,24/02/2022 13:15:06,36895360,"A38, Wellington TA21 9HY, GB",24/02/2022 13:18:29,36897225,"Heatherton Park Road, Taunton TA4 1ET, GB",203,49,1865,41,60,0.469,-3196057,50984894,"3°11'45.8"" W","50°59'05.6"" N",-3174077,50993311,"3°10'26.6"" W","50°59'35.9"" N",1242,1,1865,1-44036-880C14702C,0.719,1,1,1,1,0,0.6,1,0.43
9958495980,2,#HX18OKG,MIHS - SOM,24/02/2022 12:20:49,36894615,"West Buckland Road, Wellington TA21 8, GB",24/02/2022 12:46:40,36895360,"A38, Wellington TA21 9HY, GB",1551,1484,745,28,49,0.781,-3204008,50981644,"3°12'14.4"" W","50°58'53.9"" N",-3196116,50984876,"3°11'46.0"" W","50°59'05.5"" N",2069,1,745,1-44036-880C14702C,0.814,1,1,0,1,0.7,1,1,1
9958352317,2,#HX18OKG,MIHS - SOM,24/02/2022 10:44:24,36858275,"A378, Taunton TA3 6, GB",24/02/2022 12:13:27,36894615,"West Buckland Road, Wellington TA21 8, GB",5343,2617,36340,47,91,9.719,-2968117,51004009,"2°58'05.2"" W","51°00'14.4"" N",-3203990,50981611,"3°12'14.3"" W","50°58'53.8"" N",25755,1,36340,1-44036-880C14702C,0.553,1,0.51,0.121,1,0.183,0.707,1,0.351
9957832495,2,#HX18OKG,MIHS - SOM,24/02/2022 09:47:42,36857785,"Newport Road, Taunton TA3 6, GB",24/02/2022 10:16:44,36858275,"A378, Taunton TA3 6, GB",1742,1642,490,12,30,0.25,-2971580,51003029,"2°58'17.6"" W","51°00'10.9"" N",-2968163,51004032,"2°58'05.3"" W","51°00'14.5"" N",662,1,490,1-44036-880C14702C,0.962,1,1,1,1,1,1,1,0.735
9957681314,2,#HX18OKG,MIHS - SOM,24/02/2022 08:52:42,36850605,"Gravelands Lane, Taunton TA3 5DL, GB",24/02/2022 09:44:35,36857785,"Newport Road, Taunton TA3 6, GB",3113,2335,7180,30,68,3.438,-3035293,51013351,"3°02'07.0"" W","51°00'48.0"" N",-2971566,51003037,"2°58'17.6"" W","51°00'10.9"" N",9110,1,7180,1-44036-880C14702C,0.771,1,1,0,1,0.702,0.9,1,0.795
9957422144,2,#HX18OKG,MIHS - SOM,24/02/2022 07:52:46,36843675,"Venture Way, Taunton TA2 8QY, GB",24/02/2022 08:47:05,36850605,"Gravelands Lane, Taunton TA3 5DL, GB",3259,2173,6930,21,51,5.781,-3079843,51029199,"3°04'47.4"" W","51°01'45.1"" N",-3035299,51013343,"3°02'07.0"" W","51°00'48.0"" N",15319,1,6930,1-44036-880C14702C,0.749,1,1,0.088,1,0.403,0.974,1,0.776
9955521693,2,#HX18OKG,MIHS - SOM,23/02/2022 15:18:19,36843270,"Venture Way, Taunton TA2 8QY, GB",23/02/2022 15:38:11,36843675,"Venture Way, Taunton TA2 8QY, GB",1192,1107,405,8,25,0.781,-3082584,51028505,"3°04'57.3"" W","51°01'42.6"" N",-3079829,51029183,"3°04'47.3"" W","51°01'45.0"" N",2069,1,405,1-44036-880C14702C,0.852,1,1,0.022,1,1,1,1,0.94
9955408367,2,#HX18OKG,MIHS - SOM,23/02/2022 14:43:14,36831885,"Bickenhall Lane, Taunton TA3 6, GB",23/02/2022 15:11:24,36843270,"Venture Way, Taunton TA2 8QY, GB",1690,556,11385,35,70,2.5,-3007213,50973970,"3°00'25.9"" W","50°58'26.2"" N",-3082625,51028495,"3°04'57.4"" W","51°01'42.5"" N",6625,1,11385,1-44036-880C14702C,0.829,1,0.579,1,1,0.494,1,1,0.733
9955272673,2,#HX18OKG,MIHS - SOM,23/02/2022 14:15:01,36830810,"Bickenhall Lane, Taunton TA3 6, GB",23/02/2022 14:39:16,36831885,"Bickenhall Lane, Taunton TA3 6, GB",1455,1312,1075,18,54,1.219,-3007194,50973853,"3°00'25.9"" W","50°58'25.8"" N",-3007151,50973900,"3°00'25.7"" W","50°58'26.0"" N",3230,1,1075,1-44036-880C14702C,0.714,1,1,0,1,0,1,1,1
9955042782,2,#HX18OKG,MIHS - SOM,23/02/2022 13:04:51,36825800,"A358, Taunton TA3 5, GB",23/02/2022 13:44:34,36830810,"Bickenhall Lane, Taunton TA3 6, GB",2383,2043,5010,52,69,1.281,-3037438,51010537,"3°02'14.7"" W","51°00'37.9"" N",-3007118,50973897,"3°00'25.6"" W","50°58'26.0"" N",3394,1,5010,1-44036-880C14702C,0.918,1,1,1,1,0.786,0.9,1,0.737
9954728375,2,#HX18OKG,MIHS - SOM,23/02/2022 12:25:37,36824295,"A358, Taunton TA3 5LU, GB",23/02/2022 12:31:58,36825800,"A358, Taunton TA3 5, GB",381,248,1505,37,50,0.531,-3056010,51016933,"3°03'21.6"" W","51°01'00.9"" N",-3037464,51010558,"3°02'14.8"" W","51°00'38.0"" N",1407,1,1505,1-44036-880C14702C,0.892,1,1,1,1,0.333,1,1,0.909
9954619485,2,#HX18OKG,MIHS - SOM,23/02/2022 10:53:03,36818435,"A3259, Taunton TA2 8, GB",23/02/2022 12:06:59,36824295,"A358, Taunton TA3 5LU, GB",4436,3285,5860,17,48,1.938,-3078769,51032201,"3°04'43.5"" W","51°01'55.9"" N",-3055980,51016972,"3°03'21.5"" W","51°01'01.1"" N",5135,1,5860,1-44036-880C14702C,0.898,1,1,1,1,0.478,1,1,0.809
9954243414,2,#HX18OKG,MIHS - SOM,23/02/2022 10:18:08,36817070,"Venture Way, Taunton TA2 8QY, GB",23/02/2022 10:44:38,36818435,"A3259, Taunton TA2 8, GB",1590,1365,1365,13,34,1.219,-3080166,51029459,"3°04'48.6"" W","51°01'46.0"" N",-3078784,51032190,"3°04'43.6"" W","51°01'55.8"" N",3230,1,1365,1-44036-880C14702C,0.786,1,1,0,1,0.5,1,1,1
9953983167,2,#HX18OKG,MIHS - SOM,23/02/2022 09:39:12,36815135,"Priorswood Road, Taunton TA2 7PS, GB",23/02/2022 09:47:35,36817070,"Venture Way, Taunton TA2 8QY, GB",503,281,1935,30,46,0.437,-3099413,51024965,"3°05'57.8"" W","51°01'29.8"" N",-3079741,51029141,"3°04'47.0"" W","51°01'44.9"" N",1158,1,1935,1-44036-880C14702C,0.831,1,1,1,1,0,1,1,0.82
9953822398,2,#HX18OKG,MIHS - SOM,23/02/2022 09:07:31,36813285,"53 Priory Avenue, Taunton TA1 1YA, GB",23/02/2022 09:12:17,36815135,"Priorswood Road, Taunton TA2 7PS, GB",286,69,1850,29,51,0.469,-3094595,51019070,"3°05'40.5"" W","51°01'08.6"" N",-3099354,51024963,"3°05'57.6"" W","51°01'29.8"" N",1242,1,1850,1-44036-880C14702C,0.814,1,1,1,1,0,1,1,0.701
9953769184,2,#HX18OKG,MIHS - SOM,23/02/2022 08:49:33,36807830,"Gravelands Lane, Taunton TA3 5DL, GB",23/02/2022 09:00:38,36813285,"55 Priory Avenue, Taunton TA1 1YA, GB",665,30,5455,30,53,1.062,-3036521,51012131,"3°02'11.4"" W","51°00'43.6"" N",-3094472,51019147,"3°05'40.1"" W","51°01'08.9"" N",2814,1,5455,1-44036-880C14702C,0.763,1,0.124,1,1,0.496,1,1,0.721
9953701727,2,#HX18OKG,MIHS - SOM,23/02/2022 07:52:23,36800685,"Venture Way, Taunton TA2 8QY, GB",23/02/2022 08:45:37,36807830,"Gravelands Lane, Taunton TA3 5DL, GB",3194,2289,7145,26,49,3.188,-3079681,51029355,"3°04'46.8"" W","51°01'45.6"" N",-3036544,51012170,"3°02'11.5"" W","51°00'43.8"" N",8448,1,7145,1-44036-880C14702C,0.743,1,1,0,1,0.415,1,1,0.786
9951812857,2,#HX18OKG,MIHS - SOM,22/02/2022 14:56:18,36797135,"11 North Street, Taunton TA1 1NA, GB",22/02/2022 15:38:38,36800685,"Venture Way, Taunton TA2 8QY, GB",2540,1855,3550,15,39,2.406,-3103511,51016318,"3°06'12.6"" W","51°00'58.7"" N",-3079719,51029340,"3°04'46.9"" W","51°01'45.6"" N",6375,1,3550,1-44036-880C14702C,0.745,1,1,0.012,1,0.269,1,1,0.93
9951591995,2,#HX18OKG,MIHS - SOM,22/02/2022 14:43:29,36796610,"Bath Place, Taunton TA1 4EP, GB",22/02/2022 14:46:52,36797135,"8 North Street, Taunton TA1 1LH, GB",203,76,525,11,27,0.156,-3106237,51013986,"3°06'22.4"" W","51°00'50.3"" N",-3103355,51016069,"3°06'12.0"" W","51°00'57.8"" N",413,1,525,1-44036-880C14702C,0.84,1,1,1,1,0.056,1,1,0.827
9951013119,2,#HX18OKG,MIHS - SOM,22/02/2022 12:22:48,36796255,"The Crescent, Taunton TA1 4EB, GB",22/02/2022 12:29:51,36796610,"Bath Place, Taunton TA1 4EP, GB",423,335,355,4,18,0.281,-3105334,51011813,"3°06'19.2"" W","51°00'42.5"" N",-3106355,51014043,"3°06'22.8"" W","51°00'50.5"" N",744,1,355,1-44036-880C14702C,1,1,1,1,1,1,1,1,1
9950665684,2,#HX18OKG,MIHS - SOM,22/02/2022 11:05:20,36796080,"16 The Crescent, Taunton TA1 4EB, GB",22/02/2022 11:11:14,36796255,"The Crescent, Taunton TA1 4EB, GB",354,346,175,0,13,0.157,-3105563,51012762,"3°06'20.0"" W","51°00'45.9"" N",-3105299,51012032,"3°06'19.0"" W","51°00'43.3"" N",416,1,175,1-44036-880C14702C,1,1,1,1,1,1,1,1,1
9950177463,2,#HX18OKG,MIHS - SOM,22/02/2022 08:43:10,36788555,"Gravelands Lane, Taunton TA3 5DL, GB",22/02/2022 09:24:30,36796080,"15 The Crescent, Taunton TA1 4EB, GB",2480,1567,7525,28,56,2.312,-3035268,51013408,"3°02'06.9"" W","51°00'48.2"" N",-3105630,51012878,"3°06'20.2"" W","51°00'46.3"" N",6126,1,7525,1-44036-880C14702C,0.681,1,0.593,0.122,1,0.342,0.945,1,0.766
9949934129,2,#HX18OKG,MIHS - SOM,22/02/2022 07:58:26,36781670,"Venture Way, Taunton TA2 8QY, GB",22/02/2022 08:30:47,36788555,"Gravelands Lane, Taunton TA3 5DL, GB",1941,943,6885,23,52,2.219,-3079715,51029447,"3°04'46.9"" W","51°01'46.0"" N",-3035272,51013419,"3°02'06.9"" W","51°00'48.3"" N",5880,1,6885,1-44036-880C14702C,0.736,1,1,0.145,1,0.243,0.973,1,0.794
9962018723,2,#HX18OKJ,MIHS - SOM,25/02/2022 12:05:45,52769790,"Lipe Hill Lane, Taunton TA3 7, GB",25/02/2022 12:08:27,52770315,"Lipe Hill Lane, Taunton TA3 7, GB",162,45,525,13,22,0.094,-3150015,50991813,"3°09'00.0"" W","50°59'30.5"" N",-3145784,50995198,"3°08'44.8"" W","50°59'42.7"" N",249,1,525,1-44036-466277305B,0.994,1,1,1,1,1,1,1,0.955
9961933242,2,#HX18OKJ,MIHS - SOM,25/02/2022 11:08:38,52763340,"Taunton TA3 7, GB",25/02/2022 11:48:33,52769790,"Lipe Hill Lane, Taunton TA3 7, GB",2395,1177,6450,17,53,2.719,-3154341,50981387,"3°09'15.6"" W","50°58'52.9"" N",-3150154,50991745,"3°09'00.5"" W","50°59'30.2"" N",7205,1,6450,1-44036-466277305B,0.537,1,0.282,0.063,1,0.524,0.1,1,0.792
9961458856,2,#HX18OKJ,MIHS - SOM,25/02/2022 09:50:26,52756655,"East Street, Taunton TA1 3LU, GB",25/02/2022 10:04:30,52763340,"Taunton TA3 7, GB",844,28,6685,29,50,1.687,-3100782,51014413,"3°06'02.8"" W","51°00'51.8"" N",-3154809,50981084,"3°09'17.3"" W","50°58'51.9"" N",4470,1,6685,1-44036-466277305B,0.715,1,0.294,1,1,0.376,0.414,1,0.924
9961373430,2,#HX18OKJ,MIHS - SOM,25/02/2022 08:19:54,52744425,"17 Priory Bridge Road, Taunton TA1 1QD, GB",25/02/2022 09:45:49,52756655,"East Street, Taunton TA1 3LU, GB",5155,3742,12230,29,63,3.938,-3094558,51019319,"3°05'40.4"" W","51°01'09.5"" N",-3100775,51014290,"3°06'02.7"" W","51°00'51.4"" N",10435,1,12230,1-44036-466277305B,0.681,1,0.446,0.067,1,0.447,1,1,0.811
9960958562,2,#HX18OKJ,MIHS - SOM,25/02/2022 07:49:09,52742030,"Venture Way, Taunton TA2 8QY, GB",25/02/2022 08:13:35,52744425,"17 Priory Bridge Road, Taunton TA1 1QD, GB",1466,1231,2395,33,49,1.156,-3079660,51029364,"3°04'46.7"" W","51°01'45.7"" N",-3094527,51019301,"3°05'40.2"" W","51°01'09.4"" N",3063,1,2395,1-44036-466277305B,0.728,1,0.344,1,1,0,1,1,0.754
9959163579,2,#HX18OKJ,MIHS - SOM,24/02/2022 14:58:47,52727035,"West Leigh, Taunton TA4 3, GB",24/02/2022 15:23:44,52742030,"Venture Way, Taunton TA2 8QY, GB",1497,352,14995,46,85,2.656,-3245439,51069597,"3°14'43.5"" W","51°04'10.5"" N",-3079714,51029335,"3°04'46.9"" W","51°01'45.6"" N",7038,1,14995,1-44036-466277305B,0.712,1,0.277,1,1,0.359,0.538,1,0.809
9958983552,2,#HX18OKJ,MIHS - SOM,24/02/2022 13:41:45,52692940,"Wellington TA21 9NZ, GB",24/02/2022 14:41:14,52727035,"West Leigh, Taunton TA4 3, GB",3569,265,34095,36,79,8.219,-3219272,50951698,"3°13'09.3"" W","50°57'06.1"" N",-3245460,51069572,"3°14'43.6"" W","51°04'10.4"" N",21780,1,34095,1-44036-466277305B,0.634,1,0.192,1,1,0.213,0.3,1,0.735
9958354082,2,#HX18OKJ,MIHS - SOM,24/02/2022 09:41:50,52649495,"Honiton Road, Taunton TA3 7EP, GB",24/02/2022 12:13:52,52692940,"Wellington TA21 9NZ, GB",9122,5498,43445,41,90,10.406,-3122281,50993033,"3°07'20.2"" W","50°59'34.9"" N",-3219230,50951590,"3°13'09.2"" W","50°57'05.7"" N",27575,1,43445,1-44036-466277305B,0.607,1,0.293,0.418,1,0.387,0.357,1,0.796
9957535245,2,#HX18OKJ,MIHS - SOM,24/02/2022 08:15:16,52621035,"Venture Way, Taunton TA2 8QY, GB",24/02/2022 09:12:18,52649495,"Honiton Road, Taunton TA3 7EP, GB",3422,932,28460,40,65,6.032,-3079709,51029248,"3°04'46.9"" W","51°01'45.2"" N",-3122307,50993059,"3°07'20.3"" W","50°59'35.0"" N",15984,1,28460,1-44036-466277305B,0.614,1,0.308,0.209,1,0.5,0.4,1,0.88
9955571791,2,#HX18OKJ,MIHS - SOM,23/02/2022 15:19:55,52616200,"4 Parkfield Crescent, Taunton TA1 4RX, GB",23/02/2022 15:50:04,52621035,"Venture Way, Taunton TA2 8QY, GB",1809,993,4835,19,47,3.594,-3114005,51010319,"3°06'50.4"" W","51°00'37.1"" N",-3079721,51029257,"3°04'46.10"" W","51°01'45.3"" N",9524,1,4835,1-44036-466277305B,0.711,1,0.554,0.062,1,0.523,1,1,0.839
9955390062,2,#HX18OKJ,MIHS - SOM,23/02/2022 14:56:10,52613500,"3 Daws Mead, Taunton TA1 5HQ, GB",23/02/2022 15:06:59,52616200,"5 Parkfield Crescent, Taunton TA1 4RX, GB",649,212,2700,20,36,1.062,-3135073,51012687,"3°08'06.2"" W","51°00'45.6"" N",-3113968,51010359,"3°06'50.2"" W","51°00'37.2"" N",2814,1,2700,1-44036-466277305B,0.959,1,1,1,1,0.873,1,1,0.837
9955265618,2,#HX18OKJ,MIHS - SOM,23/02/2022 14:08:26,52612590,"3 Northfields, Taunton TA1 5DR, GB",23/02/2022 14:37:34,52613500,"3 Daws Mead, Taunton TA1 5HQ, GB",1748,1606,910,18,42,0.625,-3127679,51014862,"3°07'39.6"" W","51°00'53.5"" N",-3135070,51012694,"3°08'06.2"" W","51°00'45.6"" N",1656,1,910,1-44036-466277305B,0.87,1,1,0.129,1,1,1,1,0.962
9955066293,2,#HX18OKJ,MIHS - SOM,23/02/2022 12:42:05,52609305,"17 Northfields, Taunton TA1 5DR, GB",23/02/2022 13:50:08,52612590,"2 Northfields, Taunton TA1 5DR, GB",4083,3621,3285,23,50,1.312,-3127715,51013520,"3°07'39.7"" W","51°00'48.6"" N",-3127758,51014970,"3°07'39.9"" W","51°00'53.8"" N",3476,1,3285,1-44036-466277305B,0.754,1,0.336,1,1,0,1,1,0.943
9954490411,2,#HX18OKJ,MIHS - SOM,23/02/2022 10:48:14,52592115,"51 Wellington Road, Taunton TA1 5AS, GB",23/02/2022 11:37:23,52609305,"15 Northfields, Taunton TA1 5DR, GB",2949,1314,17190,37,68,6.094,-3120419,51014815,"3°07'13.5"" W","51°00'53.3"" N",-3127701,51013535,"3°07'39.7"" W","51°00'48.7"" N",16149,1,17190,1-44036-466277305B,0.764,1,0.368,1,1,0.526,0.622,1,0.834
9954237932,2,#HX18OKJ,MIHS - SOM,23/02/2022 08:31:44,52572780,"Priorswood Road, Taunton TA2 8FR, GB",23/02/2022 10:43:27,52592115,"51 Wellington Road, Taunton TA1 5AS, GB",7903,5633,19335,29,63,5.5,-3084442,51028979,"3°05'03.9"" W","51°01'44.3"" N",-3120462,51014779,"3°07'13.6"" W","51°00'53.2"" N",14575,1,19335,1-44036-466277305B,0.746,1,0.706,0.218,1,0.463,1,1,0.833
9953594282,2,#HX18OKJ,MIHS - SOM,23/02/2022 07:56:50,52571010,"Venture Way, Taunton TA2 8QY, GB",23/02/2022 08:21:55,52572780,"Priorswood Road, Taunton TA2 8FR, GB",1505,1359,1770,29,47,0.875,-3079543,51028743,"3°04'46.3"" W","51°01'43.4"" N",-3084418,51028968,"3°05'03.9"" W","51°01'44.2"" N",2318,1,1770,1-44036-466277305B,0.601,1,0.382,0.007,1,0,0.9,1,0.914
9951757393,2,#HX18OKJ,MIHS - SOM,22/02/2022 13:42:22,52532740,"Barpool Lane, Somerton TA11 6, GB",22/02/2022 15:25:26,52571010,"Venture Way, Taunton TA2 8QY, GB",6184,2992,38270,43,82,8.156,-2736570,51065950,"2°44'11.6"" W","51°03'57.4"" N",-3079655,51028879,"3°04'46.7"" W","51°01'43.9"" N",21613,1,38270,1-44036-466277305B,0.773,1,0.32,1,1,0.562,0.797,1,0.732
9951138734,2,#HX18OKJ,MIHS - SOM,22/02/2022 12:07:18,52526595,"Highbrooks Road, Somerton TA11 7, GB",22/02/2022 12:59:08,52532740,"Barpool Lane, Somerton TA11 6, GB",3110,2272,6145,23,59,3.407,-2721871,51043642,"2°43'18.7"" W","51°02'37.1"" N",-2736590,51065963,"2°44'11.7"" W","51°03'57.4"" N",9028,1,6145,1-44036-466277305B,0.676,1,0.406,1,1,0.348,0.171,1,0.807
9950640602,2,#HX18OKJ,MIHS - SOM,22/02/2022 10:04:33,52497820,"Gravelands Lane, Taunton TA3 5DL, GB",22/02/2022 11:05:51,52526595,"Highbrooks Road, Somerton TA11 7, GB",3678,1044,28775,39,78,5.969,-3035394,51013513,"3°02'07.4"" W","51°00'48.6"" N",-2721954,51044229,"2°43'19.0"" W","51°02'39.2"" N",15817,1,28775,1-44036-466277305B,0.691,1,0.251,0.122,1,0.678,1,1,0.789
9950076029,2,#HX18OKJ,MIHS - SOM,22/02/2022 08:38:58,52492360,"57 Priory Avenue, Taunton TA1 1YA, GB",22/02/2022 09:02:22,52497820,"Gravelands Lane, Taunton TA3 5DL, GB",1404,558,5460,21,51,1.5,-3094135,51019152,"3°05'38.8"" W","51°01'08.9"" N",-3035215,51013609,"3°02'06.7"" W","51°00'48.9"" N",3975,1,5460,1-44036-466277305B,0.798,1,0.596,1,1,0.496,0.633,1,0.864
9949948995,2,#HX18OKJ,MIHS - SOM,22/02/2022 07:53:37,52489275,"Venture Way, Taunton TA2 8QY, GB",22/02/2022 08:34:11,52492360,"57 Priory Avenue, Taunton TA1 1YA, GB",2434,2053,3085,25,51,1.437,-3079652,51029293,"3°04'46.7"" W","51°01'45.4"" N",-3094208,51019187,"3°05'39.1"" W","51°01'09.0"" N",3808,1,3085,1-44036-466277305B,0.701,1,1,0.04,1,0.312,0.9,1,0.654
9955404712,2,#HX18OKK,ISHS - DEV - WEST,23/02/2022 14:58:23,107600765,"Okehampton EX20 3, GB",23/02/2022 15:10:26,107601675,"New Road, Okehampton EX20 3, GB",723,614,910,26,38,0.218,-4103411,50878058,"4°06'12.2"" W","50°52'41.0"" N",-4096092,50882993,"4°05'45.9"" W","50°52'58.7"" N",577,1,910,1-44036-0501566232,0.785,1,0.441,1,1,0.056,1,1,1
9955392686,2,#HX18OKK,ISHS - DEV - WEST,23/02/2022 14:36:20,107590775,"A3124, Winkleigh EX19 8, GB",23/02/2022 14:53:25,107600765,"Okehampton EX20 3, GB",1025,155,9990,41,70,1.75,-4008024,50905536,"4°00'28.8"" W","50°54'19.9"" N",-4103418,50878015,"4°06'12.3"" W","50°52'40.8"" N",4637,1,9990,1-44036-0501566232,0.69,1,0.464,1,1,0.143,0.365,1,0.857
9955201577,2,#HX18OKK,ISHS - DEV - WEST,23/02/2022 13:52:50,107562855,"Whiddon Down Bypass, Okehampton EX20 2, GB",23/02/2022 14:21:38,107590775,"A3124, Winkleigh EX19 8, GB",1728,86,27920,61,78,4.657,-3853886,50718794,"3°51'13.9"" W","50°43'07.6"" N",-4007886,50905513,"4°00'28.3"" W","50°54'19.8"" N",12341,1,27920,1-44036-0501566232,0.689,1,0.278,1,1,0.308,0.394,1,0.84
9955055196,2,#HX18OKK,ISHS - DEV - WEST,23/02/2022 13:33:42,107559040,"A382, Newton Abbot TQ13 8JT, GB",23/02/2022 13:47:27,107562855,"Whiddon Down Bypass, Okehampton EX20 2, GB",825,562,3815,50,70,1.093,-3837398,50697862,"3°50'14.6"" W","50°41'52.3"" N",-3853879,50718771,"3°51'13.9"" W","50°43'07.5"" N",2896,1,3815,1-44036-0501566232,0.673,1,0.24,1,1,0.095,0.6,1,0.778
9954898681,2,#HX18OKK,ISHS - DEV - WEST,23/02/2022 11:26:22,107528465,"Exeter Road, Okehampton EX20 2, GB",23/02/2022 13:10:35,107559040,"A382, Newton Abbot TQ13 8JT, GB",6253,3487,30575,38,72,6.907,-3865088,50717194,"3°51'54.3"" W","50°43'01.9"" N",-3837355,50697886,"3°50'14.4"" W","50°41'52.3"" N",18303,1,30575,1-44036-0501566232,0.699,1,0.482,0.374,1,0.298,0.909,1,0.83
